"mental_process",0,"disease_or_syndrome",0
"mental_process",0,"mental_or_behavioral_dysfunction",0
"mental_process",0,"pathologic_function",0
"mental_process",0,"experimental_model_of_disease",0
"mental_process",0,"cell_or_molecular_dysfunction",0
"mental_process",0,"organism_function",0
"mental_process",0,"physiologic_function",0
"mental_process",0,"organ_or_tissue_function",0
"mental_process",0,"genetic_function",0
"mental_process",0,"molecular_function",0
"mental_process",0,"cell_function",0
"mental_process",0,"biologic_function",0
"mental_process",0,"natural_phenomenon_or_process",0
"mental_process",0,"virus",0
"mental_process",0,"rickettsia_or_chlamydia",0
"mental_process",0,"fungus",0
"mental_process",0,"clinical_attribute",0
"mental_process",0,"organism",0
"mental_process",0,"animal",0
"mental_process",0,"vertebrate",0
"mental_process",0,"mammal",0
"mental_process",0,"human",0
"mental_process",0,"alga",0
"mental_process",0,"plant",0
"mental_process",0,"amphibian",0
"mental_process",0,"reptile",0
"mental_process",0,"fish",0
"mental_process",0,"individual_behavior",0
"mental_process",0,"archaeon",0
"mental_process",0,"behavior",0
"mental_process",0,"disease_or_syndrome",0
"mental_process",0,"neoplastic_process",0
"mental_process",0,"mammal",0
"mental_process",0,"pathologic_function",0
"mental_process",0,"experimental_model_of_disease",0
"mental_process",0,"cell_or_molecular_dysfunction",0
"mental_process",0,"amphibian",0
"mental_process",0,"reptile",0
"mental_process",0,"organism_function",0
"mental_process",0,"fish",0
"mental_process",0,"genetic_function",0
"mental_process",0,"molecular_function",0
"mental_process",0,"physiologic_function",0
"mental_process",0,"cell_function",0
"mental_process",0,"biologic_function",0
"mental_process",0,"archaeon",0
"mental_process",0,"organism",0
"mental_process",0,"mental_or_behavioral_dysfunction",0
"mental_process",0,"natural_phenomenon_or_process",0
"mental_process",0,"animal",0
"mental_process",0,"spatial_concept",0
"mental_process",0,"nucleotide_sequence",0
"mental_process",0,"mental_or_behavioral_dysfunction",0
"mental_process",0,"pathologic_function",0
"mental_process",0,"molecular_sequence",0
"mental_process",0,"functional_concept",0
"mental_process",0,"cell_or_molecular_dysfunction",0
"mental_process",0,"organ_or_tissue_function",0
"mental_process",0,"genetic_function",0
"mental_process",0,"molecular_function",0
"mental_process",0,"acquired_abnormality",0
"mental_process",0,"biologic_function",0
"mental_process",0,"anatomical_abnormality",0
"mental_process",0,"congenital_abnormality",0
"mental_process",0,"injury_or_poisoning",0
"mental_process",0,"natural_phenomenon_or_process",0
"mental_process",0,"organism_attribute",0
"mental_process",0,"clinical_attribute",0
"mental_process",0,"individual_behavior",0
"mental_process",0,"social_behavior",0
"mental_process",0,"body_space_or_junction",0
"mental_process",0,"human_caused_phenomenon_or_process",0
"mental_process",0,"environmental_effect_of_humans",0
"mental_process",0,"body_location_or_region",0
"mental_process",0,"quantitative_concept",0
"mental_process",0,"temporal_concept",0
"mental_process",0,"geographic_area",0
"mental_process",0,"qualitative_concept",0
"mental_process",0,"idea_or_concept",0
"mental_process",0,"body_system",0
"mental_process",0,"temporal_concept",0
"mental_process",0,"finding",0
"mental_process",0,"disease_or_syndrome",0
"mental_process",0,"laboratory_or_test_result",0
"mental_process",0,"mental_or_behavioral_dysfunction",0
"mental_process",0,"pathologic_function",0
"mental_process",0,"experimental_model_of_disease",0
"mental_process",0,"cell_or_molecular_dysfunction",0
"mental_process",0,"individual_behavior",0
"mental_process",0,"acquired_abnormality",0
"mental_process",0,"organism_attribute",0
"mental_process",0,"clinical_attribute",0
"mental_process",0,"congenital_abnormality",0
"mental_process",0,"sign_or_symptom",0
"mental_process",0,"behavior",0
"mental_process",0,"social_behavior",0
"mental_process",0,"pharmacologic_substance",0
"mental_process",0,"hazardous_or_poisonous_substance",0
"mental_process",0,"immunologic_factor",0
"mental_process",0,"neuroreactive_substance_or_biogenic_amine",0
"mental_process",0,"vitamin",0
"mental_process",0,"enzyme",0
"mental_process",0,"receptor",0
"mental_process",0,"hormone",0
"mental_process",0,"disease_or_syndrome",0
"mental_process",0,"mental_or_behavioral_dysfunction",0
"mental_process",0,"pathologic_function",0
"mental_process",0,"experimental_model_of_disease",0
"mental_process",0,"cell_or_molecular_dysfunction",0
"mental_process",0,"organism_function",0
"mental_process",0,"physiologic_function",0
"mental_process",0,"organ_or_tissue_function",0
"mental_process",0,"genetic_function",0
"mental_process",0,"molecular_function",0
"mental_process",0,"cell_function",0
"mental_process",0,"anatomical_abnormality",0
"mental_process",0,"congenital_abnormality",0
"mental_process",0,"injury_or_poisoning",0
"mental_process",0,"natural_phenomenon_or_process",0
"mental_process",0,"individual_behavior",0
"mental_process",0,"phenomenon_or_process",0
"mental_process",0,"behavior",0
"mental_process",0,"social_behavior",0
"mental_process",0,"human_caused_phenomenon_or_process",0
"mental_process",0,"environmental_effect_of_humans",0
"mental_process",0,"neoplastic_process",0
"mental_process",0,"mental_or_behavioral_dysfunction",0
"mental_process",0,"experimental_model_of_disease",0
"mental_process",0,"cell_or_molecular_dysfunction",0
"mental_process",0,"organism_function",0
"mental_process",0,"physiologic_function",0
"mental_process",0,"organ_or_tissue_function",0
"mental_process",0,"genetic_function",0
"mental_process",0,"molecular_function",0
"mental_process",0,"cell_function",0
"mental_process",0,"biologic_function",0
"mental_process",0,"anatomical_abnormality",0
"mental_process",0,"congenital_abnormality",0
"mental_process",0,"diagnostic_procedure",0
"mental_process",0,"natural_phenomenon_or_process",0
"mental_process",0,"immunologic_factor",0
"mental_process",0,"biologically_active_substance",0
"mental_process",0,"neuroreactive_substance_or_biogenic_amine",0
"mental_process",0,"enzyme",0
"mental_process",0,"pharmacologic_substance",0
"mental_process",0,"antibiotic",0
"mental_process",0,"hazardous_or_poisonous_substance",0
"mental_process",0,"cell_component",0
"mental_process",0,"gene_or_genome",0
"mental_process",0,"chemical",0
"mental_process",0,"molecular_biology_research_technique",0
"mental_process",0,"organic_chemical",0
"mental_process",0,"chemical_viewed_functionally",0
"mental_process",0,"steroid",0
"mental_process",0,"chemical_viewed_structurally",0
"mental_process",0,"organophosphorus_compound",0
"mental_process",0,"individual_behavior",0
"mental_process",0,"biomedical_or_dental_material",0
"mental_process",0,"indicator_reagent_or_diagnostic_aid",0
"mental_process",0,"element_ion_or_isotope",0
"mental_process",0,"inorganic_chemical",0
"mental_process",0,"behavior",0
"mental_process",0,"social_behavior",0
"mental_process",0,"food",0
"mental_process",0,"disease_or_syndrome",0
"mental_process",0,"neoplastic_process",0
"mental_process",0,"pathologic_function",0
"mental_process",0,"experimental_model_of_disease",0
"mental_process",0,"cell_or_molecular_dysfunction",0
"mental_process",0,"organism_function",0
"mental_process",0,"physiologic_function",0
"mental_process",0,"genetic_function",0
"mental_process",0,"molecular_function",0
"mental_process",0,"cell_function",0
"mental_process",0,"biologic_function",0
"mental_process",0,"natural_phenomenon_or_process",0
"mental_process",0,"organism_function",0
"mental_process",0,"biomedical_occupation_or_discipline",0
"mental_process",0,"occupation_or_discipline",0
"mental_process",0,"body_substance",0
"mental_process",0,"receptor",0
"mental_process",0,"family_group",0
"mental_process",0,"age_group",0
"mental_process",0,"neuroreactive_substance_or_biogenic_amine",0
"mental_process",0,"vitamin",0
"mental_process",0,"enzyme",0
"mental_process",0,"immunologic_factor",0
"mental_process",0,"physiologic_function",0
"mental_process",0,"organ_or_tissue_function",0
"mental_process",0,"molecular_function",0
"mental_process",0,"cell_function",0
"mental_process",0,"molecular_biology_research_technique",0
"mental_process",0,"research_activity",0
"mental_process",0,"diagnostic_procedure",0
"mental_process",0,"pharmacologic_substance",0
"mental_process",0,"injury_or_poisoning",0
"mental_process",0,"immunologic_factor",0
"mental_process",0,"biologically_active_substance",0
"mental_process",0,"neuroreactive_substance_or_biogenic_amine",0
"mental_process",0,"vitamin",0
"mental_process",0,"enzyme",0
"mental_process",0,"receptor",0
"mental_process",0,"hormone",0
"mental_process",0,"physiologic_function",0
"mental_process",0,"genetic_function",0
"mental_process",0,"molecular_function",0
"mental_process",0,"organism_function",0
"mental_process",0,"organ_or_tissue_function",0
"mental_process",0,"genetic_function",0
"mental_process",0,"molecular_function",0
"mental_process",0,"cell_function",0
"mental_process",0,"tissue",0
"mental_process",0,"cell_component",0
"mental_process",0,"body_location_or_region",0
"mental_process",0,"cell",0
"mental_process",0,"fully_formed_anatomical_structure",0
"mental_process",0,"embryonic_structure",0
"mental_process",0,"finding",0
"mental_process",0,"sign_or_symptom",0
"mental_process",0,"clinical_attribute",0
"mental_process",0,"laboratory_or_test_result",0
"mental_process",0,"event",0
"mental_process",0,"physiologic_function",0
"mental_process",0,"biologic_function",0
"mental_process",0,"phenomenon_or_process",0
"mental_process",0,"natural_phenomenon_or_process",0
"mental_process",0,"laboratory_procedure",0
"mental_process",0,"organism_function",0
"fungus",0,"disease_or_syndrome",0
"fungus",0,"neoplastic_process",0
"fungus",0,"mental_or_behavioral_dysfunction",0
"fungus",0,"pathologic_function",0
"fungus",0,"experimental_model_of_disease",0
"fungus",0,"cell_or_molecular_dysfunction",0
"fungus",0,"mental_process",0
"fungus",0,"organism_function",0
"fungus",0,"organ_or_tissue_function",0
"fungus",0,"genetic_function",0
"fungus",0,"molecular_function",0
"fungus",0,"cell_function",0
"fungus",0,"acquired_abnormality",0
"fungus",0,"biologic_function",0
"fungus",0,"anatomical_abnormality",0
"fungus",0,"congenital_abnormality",0
"fungus",0,"mammal",0
"fungus",0,"human",0
"fungus",0,"virus",0
"fungus",0,"amphibian",0
"fungus",0,"bacterium",0
"fungus",0,"fish",0
"fungus",0,"bird",0
"fungus",0,"reptile",0
"fungus",0,"rickettsia_or_chlamydia",0
"fungus",0,"archaeon",0
"fungus",0,"animal",0
"fungus",0,"vertebrate",0
"fungus",0,"tissue",0
"fungus",0,"cell_component",0
"fungus",0,"anatomical_structure",0
"fungus",0,"gene_or_genome",0
"fungus",0,"cell",0
"fungus",0,"acquired_abnormality",0
"fungus",0,"anatomical_abnormality",0
"fungus",0,"disease_or_syndrome",0
